city,area,price,availability_365,date,event_count,avg_influence,total_influence
Brooklyn,Greenpoint,428.0,68,2025-11-10,0.0,0.0,0.0
Brooklyn,Greenpoint,449.0,60,2025-11-10,0.0,0.0,0.0
Brooklyn,Greenpoint,58.0,274,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,303.0,353,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,230.0,344,2025-11-10,0.0,0.0,0.0
Queens,Astoria,100.0,178,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,72.0,358,2025-11-10,0.0,0.0,0.0
Brooklyn,Greenpoint,301.0,139,2025-11-10,0.0,0.0,0.0
Brooklyn,Bushwick,175.0,365,2025-11-10,0.0,0.0,0.0
Manhattan,SoHo,200.0,144,2025-11-10,1.0,0.41,0.41
Manhattan,East Village,117.0,345,2025-11-10,5.0,0.71,3.55
Brooklyn,Bedford-Stuyvesant,150.0,265,2025-11-10,4.0,0.51,2.04
Queens,Long Island City,47.0,362,2025-11-10,3.0,0.89,2.67
Manhattan,West Village,500.0,173,2025-11-10,2.0,0.48,0.96
Bronx,Allerton,77.0,270,2025-11-10,0.0,0.0,0.0
Queens,Astoria,86.0,89,2025-11-10,5.0,0.3,1.5
Manhattan,Upper West Side,388.0,354,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,170.0,89,2025-11-10,0.0,0.0,0.0
Queens,Bayside,314.0,365,2025-11-10,1.0,0.61,0.61
Brooklyn,Downtown Brooklyn,170.0,84,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,100.0,336,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,158.0,40,2025-11-10,4.0,0.39,1.56
Queens,Flushing,52.0,359,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,129.0,178,2025-11-10,0.0,0.0,0.0
Brooklyn,Flatbush,128.0,203,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,260.0,354,2025-11-10,0.0,0.0,0.0
Manhattan,West Village,346.0,49,2025-11-10,0.0,0.0,0.0
Manhattan,Lower East Side,73.0,299,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,189.0,360,2025-11-10,5.0,0.33,1.6500000000000001
Brooklyn,Bedford-Stuyvesant,165.0,313,2025-11-10,0.0,0.0,0.0
Manhattan,Murray Hill,140.0,252,2025-11-10,0.0,0.0,0.0
Manhattan,Chelsea,249.0,315,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,230.0,228,2025-11-10,0.0,0.0,0.0
Queens,Ditmars Steinway,225.0,362,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,136.0,196,2025-11-10,0.0,0.0,0.0
Manhattan,Washington Heights,79.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,250.0,362,2025-11-10,0.0,0.0,0.0
Manhattan,Upper East Side,81.0,365,2025-11-10,0.0,0.0,0.0
Manhattan,Washington Heights,67.0,325,2025-11-10,0.0,0.0,0.0
Brooklyn,Crown Heights,78.0,347,2025-11-10,0.0,0.0,0.0
Manhattan,Greenwich Village,271.0,344,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,99.0,270,2025-11-10,2.0,0.72,1.44
Manhattan,Harlem,95.0,72,2025-11-10,0.0,0.0,0.0
Manhattan,East Harlem,39.0,335,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,55.0,363,2025-11-10,0.0,0.0,0.0
Brooklyn,Greenpoint,95.0,107,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,142.0,255,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,49.0,318,2025-11-10,0.0,0.0,0.0
Manhattan,East Village,128.0,274,2025-11-10,1.0,0.74,0.74
Brooklyn,Crown Heights,92.0,293,2025-11-10,0.0,0.0,0.0
Queens,College Point,353.0,273,2025-11-10,3.0,0.58,1.7399999999999998
Brooklyn,Bedford-Stuyvesant,94.0,159,2025-11-10,0.0,0.0,0.0
Brooklyn,Sunset Park,110.0,168,2025-11-10,0.0,0.0,0.0
Manhattan,East Village,850.0,362,2025-11-10,0.0,0.0,0.0
Brooklyn,Flatbush,123.0,307,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,351.0,157,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,108.0,274,2025-11-10,0.0,0.0,0.0
Manhattan,Chinatown,120.0,122,2025-11-10,0.0,0.0,0.0
Brooklyn,Prospect-Lefferts Gardens,165.0,306,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,160.0,242,2025-11-10,0.0,0.0,0.0
Brooklyn,Bushwick,199.0,285,2025-11-10,0.0,0.0,0.0
Manhattan,Greenwich Village,120.0,295,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,148.0,92,2025-11-10,0.0,0.0,0.0
Brooklyn,Crown Heights,209.0,156,2025-11-10,4.0,0.71,2.84
Brooklyn,Gowanus,100.0,336,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,53.0,307,2025-11-10,5.0,0.62,3.1
Manhattan,Upper West Side,201.0,180,2025-11-10,0.0,0.0,0.0
Brooklyn,Park Slope,61.0,185,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,249.0,335,2025-11-10,0.0,0.0,0.0
Brooklyn,Sunset Park,43.0,231,2025-11-10,0.0,0.0,0.0
Brooklyn,Greenpoint,57.0,306,2025-11-10,5.0,0.68,3.4000000000000004
Brooklyn,Crown Heights,103.0,321,2025-11-10,5.0,0.66,3.3000000000000003
Brooklyn,Kensington,95.0,365,2025-11-10,0.0,0.0,0.0
Manhattan,Morningside Heights,180.0,132,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,185.0,59,2025-11-10,5.0,0.7,3.5
Queens,Flushing,75.0,123,2025-11-10,1.0,0.42,0.42
Manhattan,Murray Hill,500.0,365,2025-11-10,0.0,0.0,0.0
Brooklyn,Prospect Heights,426.0,353,2025-11-10,3.0,0.46,1.3800000000000001
Manhattan,Upper West Side,174.0,163,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,280.0,315,2025-11-10,0.0,0.0,0.0
Manhattan,Chelsea,250.0,257,2025-11-10,2.0,0.56,1.12
Manhattan,Chelsea,481.0,252,2025-11-10,4.0,0.57,2.28
Brooklyn,Crown Heights,250.0,309,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,64.0,30,2025-11-10,0.0,0.0,0.0
Brooklyn,Clinton Hill,134.0,325,2025-11-10,0.0,0.0,0.0
Brooklyn,DUMBO,114.0,148,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,53.0,119,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,115.0,22,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,90.0,304,2025-11-10,0.0,0.0,0.0
Brooklyn,Sunset Park,45.0,276,2025-11-10,0.0,0.0,0.0
Brooklyn,DUMBO,95.0,93,2025-11-10,5.0,0.76,3.8
Manhattan,East Village,105.0,221,2025-11-10,0.0,0.0,0.0
Queens,Ridgewood,113.0,331,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,228.0,167,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,750.0,365,2025-11-10,0.0,0.0,0.0
Brooklyn,DUMBO,350.0,365,2025-11-10,5.0,0.52,2.6
Bronx,City Island,110.0,60,2025-11-10,0.0,0.0,0.0
Queens,East Elmhurst,100.0,243,2025-11-10,3.0,0.4,1.2000000000000002
Manhattan,Harlem,100.0,362,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,79.0,145,2025-11-10,3.0,0.45,1.35
Brooklyn,Brooklyn Heights,300.0,363,2025-11-10,1.0,0.43,0.43
Queens,Astoria,78.0,313,2025-11-10,1.0,0.74,0.74
Brooklyn,Fort Greene,111.0,137,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,169.0,293,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,165.0,365,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,175.0,173,2025-11-10,0.0,0.0,0.0
Manhattan,Murray Hill,11078.0,83,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,240.0,346,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,311.0,356,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,232.0,336,2025-11-10,0.0,0.0,0.0
Brooklyn,Clinton Hill,258.0,347,2025-11-10,0.0,0.0,0.0
Queens,Astoria,160.0,172,2025-11-10,1.0,0.58,0.58
Manhattan,Harlem,53.0,60,2025-11-10,0.0,0.0,0.0
Bronx,Norwood,88.0,359,2025-11-10,4.0,0.73,2.92
Queens,Long Island City,64.0,271,2025-11-10,0.0,0.0,0.0
Bronx,Concourse,88.0,52,2025-11-10,0.0,0.0,0.0
Manhattan,East Village,437.0,347,2025-11-10,0.0,0.0,0.0
Brooklyn,Bushwick,47.0,336,2025-11-10,1.0,0.55,0.55
Queens,East Elmhurst,138.0,330,2025-11-10,0.0,0.0,0.0
Queens,Astoria,76.0,335,2025-11-10,0.0,0.0,0.0
Brooklyn,Greenpoint,67.0,161,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,120.0,128,2025-11-10,0.0,0.0,0.0
Manhattan,Chelsea,663.0,97,2025-11-10,0.0,0.0,0.0
Brooklyn,Prospect-Lefferts Gardens,61.0,365,2025-11-10,0.0,0.0,0.0
Queens,Flushing,81.0,130,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,212.0,365,2025-11-10,0.0,0.0,0.0
Brooklyn,Flatbush,101.0,364,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,185.0,237,2025-11-10,5.0,0.83,4.1499999999999995
Manhattan,Harlem,250.0,267,2025-11-10,0.0,0.0,0.0
Manhattan,Upper East Side,450.0,180,2025-11-10,0.0,0.0,0.0
Manhattan,East Village,160.0,217,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,200.0,173,2025-11-10,0.0,0.0,0.0
Manhattan,Upper East Side,599.0,270,2025-11-10,0.0,0.0,0.0
Queens,Sunnyside,158.0,177,2025-11-10,0.0,0.0,0.0
Brooklyn,Sunset Park,119.0,358,2025-11-10,1.0,0.89,0.89
Manhattan,West Village,391.0,336,2025-11-10,0.0,0.0,0.0
Manhattan,Chelsea,300.0,120,2025-11-10,0.0,0.0,0.0
Brooklyn,Bushwick,135.0,365,2025-11-10,0.0,0.0,0.0
Brooklyn,Cobble Hill,175.0,211,2025-11-10,4.0,0.7,2.8
Brooklyn,Boerum Hill,199.0,74,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,159.0,192,2025-11-10,0.0,0.0,0.0
Manhattan,Kips Bay,192.0,305,2025-11-10,0.0,0.0,0.0
Brooklyn,Sheepshead Bay,73.0,87,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,155.0,256,2025-11-10,0.0,0.0,0.0
Manhattan,Nolita,125.0,166,2025-11-10,0.0,0.0,0.0
Manhattan,Washington Heights,74.0,177,2025-11-10,0.0,0.0,0.0
Brooklyn,Fort Greene,200.0,183,2025-11-10,1.0,0.82,0.82
Brooklyn,Williamsburg,162.0,205,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,143.0,338,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,342.0,331,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,140.0,364,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,1000.0,364,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,288.0,146,2025-11-10,0.0,0.0,0.0
Manhattan,Washington Heights,125.0,365,2025-11-10,0.0,0.0,0.0
Brooklyn,Greenpoint,65.0,283,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,75.0,197,2025-11-10,1.0,0.6,0.6
Brooklyn,East Flatbush,110.0,364,2025-11-10,5.0,0.86,4.3
Brooklyn,Fort Greene,120.0,336,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,227.0,100,2025-11-10,0.0,0.0,0.0
Queens,Arverne,150.0,365,2025-11-10,0.0,0.0,0.0
Queens,Richmond Hill,90.0,230,2025-11-10,5.0,0.8,4.0
Manhattan,Chelsea,181.0,365,2025-11-10,0.0,0.0,0.0
Brooklyn,Kensington,220.0,117,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,94.0,188,2025-11-10,0.0,0.0,0.0
Manhattan,Upper East Side,135.0,365,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,292.0,291,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,93.0,274,2025-11-10,0.0,0.0,0.0
Queens,Maspeth,62.0,173,2025-11-10,0.0,0.0,0.0
Bronx,Longwood,90.0,234,2025-11-10,0.0,0.0,0.0
Brooklyn,Crown Heights,150.0,321,2025-11-10,5.0,0.9,4.5
Brooklyn,Gowanus,250.0,274,2025-11-10,0.0,0.0,0.0
Brooklyn,South Slope,80.0,365,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,167.0,13,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,200.0,305,2025-11-10,0.0,0.0,0.0
Manhattan,SoHo,198.0,314,2025-11-10,0.0,0.0,0.0
Brooklyn,Bushwick,115.0,164,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,150.0,364,2025-11-10,0.0,0.0,0.0
Brooklyn,Prospect-Lefferts Gardens,144.0,332,2025-11-10,0.0,0.0,0.0
Brooklyn,South Slope,104.0,65,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,60.0,306,2025-11-10,0.0,0.0,0.0
Queens,Queens Village,80.0,365,2025-11-10,1.0,0.67,0.67
Manhattan,Chelsea,110.0,274,2025-11-10,0.0,0.0,0.0
Manhattan,Chelsea,103.0,132,2025-11-10,0.0,0.0,0.0
Queens,Sunnyside,85.0,271,2025-11-10,0.0,0.0,0.0
Manhattan,Morningside Heights,93.0,348,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,209.0,128,2025-11-10,0.0,0.0,0.0
Manhattan,East Village,170.0,139,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,221.0,0,2025-11-10,5.0,0.77,3.85
Manhattan,Washington Heights,160.0,335,2025-11-10,0.0,0.0,0.0
Brooklyn,East Flatbush,79.0,148,2025-11-10,0.0,0.0,0.0
Manhattan,Upper East Side,65.0,349,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,81.0,45,2025-11-10,0.0,0.0,0.0
Brooklyn,Crown Heights,168.0,0,2025-11-10,0.0,0.0,0.0
Brooklyn,Crown Heights,338.0,286,2025-11-10,0.0,0.0,0.0
Brooklyn,Crown Heights,184.0,285,2025-11-10,0.0,0.0,0.0
Manhattan,Lower East Side,217.0,306,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,74.0,364,2025-11-10,0.0,0.0,0.0
Manhattan,West Village,358.0,56,2025-11-10,3.0,0.63,1.8900000000000001
Manhattan,Harlem,100.0,57,2025-11-10,2.0,0.46,0.92
Manhattan,Harlem,86.0,330,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,83.0,151,2025-11-10,0.0,0.0,0.0
Brooklyn,Crown Heights,61.0,195,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,102.0,173,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,277.0,77,2025-11-10,2.0,0.51,1.02
Manhattan,Chelsea,103.0,296,2025-11-10,5.0,0.84,4.2
Manhattan,Lower East Side,100.0,365,2025-11-10,0.0,0.0,0.0
Manhattan,East Harlem,225.0,267,2025-11-10,0.0,0.0,0.0
Brooklyn,Prospect-Lefferts Gardens,152.0,351,2025-11-10,0.0,0.0,0.0
Manhattan,Chelsea,165.0,350,2025-11-10,0.0,0.0,0.0
Manhattan,Chelsea,398.0,365,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,129.0,107,2025-11-10,0.0,0.0,0.0
Brooklyn,Sheepshead Bay,99.0,348,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,160.0,276,2025-11-10,0.0,0.0,0.0
Manhattan,Upper East Side,258.0,365,2025-11-10,0.0,0.0,0.0
Queens,Ditmars Steinway,303.0,256,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,100.0,207,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,150.0,60,2025-11-10,0.0,0.0,0.0
Manhattan,Chelsea,248.0,306,2025-11-10,4.0,0.33,1.32
Manhattan,Harlem,65.0,159,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,294.0,122,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,98.0,83,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,10891.0,83,2025-11-10,0.0,0.0,0.0
Brooklyn,Canarsie,229.0,313,2025-11-10,0.0,0.0,0.0
Manhattan,Upper East Side,127.0,104,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,175.0,286,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,113.0,289,2025-11-10,0.0,0.0,0.0
Manhattan,Morningside Heights,126.0,358,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,40.0,215,2025-11-10,5.0,0.65,3.25
Brooklyn,Flatbush,91.0,364,2025-11-10,5.0,0.52,2.6
Manhattan,Hell's Kitchen,421.0,319,2025-11-10,1.0,0.53,0.53
Manhattan,Greenwich Village,532.0,181,2025-11-10,4.0,0.83,3.32
Brooklyn,Bedford-Stuyvesant,295.0,49,2025-11-10,5.0,0.81,4.050000000000001
Brooklyn,Williamsburg,153.0,262,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,250.0,364,2025-11-10,3.0,0.66,1.98
Manhattan,Hell's Kitchen,514.0,243,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,481.0,341,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,116.0,270,2025-11-10,0.0,0.0,0.0
Manhattan,East Harlem,69.0,89,2025-11-10,0.0,0.0,0.0
Brooklyn,Park Slope,240.0,365,2025-11-10,2.0,0.46,0.92
Queens,Astoria,47.0,266,2025-11-10,3.0,0.59,1.77
Brooklyn,Prospect-Lefferts Gardens,69.0,177,2025-11-10,3.0,0.54,1.62
Manhattan,SoHo,185.0,351,2025-11-10,3.0,0.51,1.53
Brooklyn,Bedford-Stuyvesant,226.0,358,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,433.0,114,2025-11-10,4.0,0.36,1.44
Manhattan,Chelsea,234.0,175,2025-11-10,4.0,0.63,2.52
Brooklyn,Crown Heights,128.0,363,2025-11-10,4.0,0.48,1.92
Manhattan,Upper West Side,600.0,361,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,180.0,93,2025-11-10,0.0,0.0,0.0
Bronx,Soundview,95.0,365,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,180.0,327,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,200.0,365,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,165.0,179,2025-11-10,2.0,0.7,1.4
Brooklyn,Bedford-Stuyvesant,95.0,365,2025-11-10,0.0,0.0,0.0
Brooklyn,Crown Heights,353.0,365,2025-11-10,0.0,0.0,0.0
Brooklyn,Bushwick,59.0,127,2025-11-10,1.0,0.49,0.49
Manhattan,Upper West Side,718.0,307,2025-11-10,0.0,0.0,0.0
Manhattan,Murray Hill,151.0,362,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,156.0,332,2025-11-10,5.0,0.56,2.8000000000000003
Manhattan,Harlem,86.0,305,2025-11-10,0.0,0.0,0.0
Brooklyn,Crown Heights,117.0,216,2025-11-10,0.0,0.0,0.0
Bronx,Co-op City,72.0,358,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,61.0,365,2025-11-10,5.0,0.33,1.6500000000000001
Manhattan,Harlem,121.0,88,2025-11-10,0.0,0.0,0.0
Manhattan,Chelsea,101.0,1,2025-11-10,0.0,0.0,0.0
Brooklyn,South Slope,126.0,269,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,180.0,364,2025-11-10,0.0,0.0,0.0
Queens,Long Island City,100.0,365,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,207.0,143,2025-11-10,0.0,0.0,0.0
Manhattan,Gramercy,300.0,342,2025-11-10,0.0,0.0,0.0
Brooklyn,Bushwick,85.0,144,2025-11-10,1.0,0.9,0.9
Bronx,City Island,300.0,358,2025-11-10,0.0,0.0,0.0
Brooklyn,Prospect Heights,275.0,118,2025-11-10,0.0,0.0,0.0
Brooklyn,Gowanus,161.0,335,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,124.0,328,2025-11-10,0.0,0.0,0.0
Queens,Sunnyside,184.0,365,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,215.0,90,2025-11-10,5.0,0.6,3.0
Manhattan,Harlem,141.0,363,2025-11-10,0.0,0.0,0.0
Brooklyn,Clinton Hill,152.0,284,2025-11-10,0.0,0.0,0.0
Queens,Astoria,169.0,305,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,250.0,226,2025-11-10,0.0,0.0,0.0
Manhattan,Lower East Side,140.0,263,2025-11-10,0.0,0.0,0.0
Brooklyn,Clinton Hill,836.0,257,2025-11-10,3.0,0.31,0.9299999999999999
Brooklyn,Fort Greene,171.0,335,2025-11-10,0.0,0.0,0.0
Bronx,City Island,110.0,96,2025-11-10,0.0,0.0,0.0
Brooklyn,Crown Heights,46.0,44,2025-11-10,0.0,0.0,0.0
Manhattan,East Harlem,68.0,136,2025-11-10,2.0,0.62,1.24
Brooklyn,Bedford-Stuyvesant,188.0,63,2025-11-10,0.0,0.0,0.0
Brooklyn,Fort Greene,167.0,149,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,72.0,106,2025-11-10,0.0,0.0,0.0
Brooklyn,East Flatbush,97.0,330,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,143.0,324,2025-11-10,0.0,0.0,0.0
Queens,Astoria,160.0,179,2025-11-10,5.0,0.82,4.1
Bronx,Mott Haven,185.0,83,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,220.0,348,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,150.0,365,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,258.0,278,2025-11-10,0.0,0.0,0.0
Manhattan,East Village,1999.0,270,2025-11-10,2.0,0.76,1.52
Manhattan,East Village,257.0,128,2025-11-10,0.0,0.0,0.0
Brooklyn,Bushwick,185.0,334,2025-11-10,0.0,0.0,0.0
Brooklyn,Bushwick,168.0,365,2025-11-10,0.0,0.0,0.0
Brooklyn,Crown Heights,145.0,167,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,300.0,32,2025-11-10,0.0,0.0,0.0
Brooklyn,Crown Heights,178.0,298,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,135.0,305,2025-11-10,0.0,0.0,0.0
Brooklyn,Crown Heights,156.0,365,2025-11-10,0.0,0.0,0.0
Queens,Long Island City,161.0,364,2025-11-10,1.0,0.72,0.72
Manhattan,Harlem,115.0,362,2025-11-10,5.0,0.38,1.9
Brooklyn,Cobble Hill,57.0,141,2025-11-10,0.0,0.0,0.0
Manhattan,Upper East Side,70.0,85,2025-11-10,2.0,0.69,1.38
Brooklyn,Williamsburg,165.0,310,2025-11-10,3.0,0.76,2.2800000000000002
Brooklyn,Kensington,116.0,215,2025-11-10,0.0,0.0,0.0
Brooklyn,Fort Greene,135.0,83,2025-11-10,3.0,0.64,1.92
Brooklyn,Crown Heights,88.0,60,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,61.0,321,2025-11-10,1.0,0.84,0.84
Manhattan,Washington Heights,250.0,123,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,33.0,282,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,150.0,277,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,160.0,292,2025-11-10,4.0,0.47,1.88
Manhattan,Chelsea,123.0,361,2025-11-10,0.0,0.0,0.0
Brooklyn,Fort Greene,150.0,259,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,182.0,89,2025-11-10,0.0,0.0,0.0
Manhattan,SoHo,338.0,335,2025-11-10,0.0,0.0,0.0
Manhattan,Washington Heights,50.0,94,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,43.0,305,2025-11-10,5.0,0.45,2.25
Manhattan,Harlem,297.0,0,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,426.0,263,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,81.0,241,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,190.0,282,2025-11-10,0.0,0.0,0.0
Brooklyn,Greenpoint,75.0,150,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,100.0,112,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,94.0,269,2025-11-10,3.0,0.82,2.46
Brooklyn,Crown Heights,63.0,364,2025-11-10,0.0,0.0,0.0
Manhattan,Theater District,135.0,274,2025-11-10,0.0,0.0,0.0
Queens,Ridgewood,95.0,364,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,165.0,365,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,168.0,247,2025-11-10,3.0,0.68,2.04
Brooklyn,Fort Greene,419.0,365,2025-11-10,0.0,0.0,0.0
Brooklyn,Sunset Park,80.0,87,2025-11-10,0.0,0.0,0.0
Manhattan,Lower East Side,215.0,154,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,200.0,173,2025-11-10,1.0,0.3,0.3
Manhattan,Upper East Side,159.0,275,2025-11-10,0.0,0.0,0.0
Manhattan,Chelsea,149.0,317,2025-11-10,0.0,0.0,0.0
Brooklyn,Sea Gate,2029.0,179,2025-11-10,3.0,0.51,1.53
Brooklyn,Sunset Park,101.0,276,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,201.0,278,2025-11-10,5.0,0.81,4.050000000000001
Brooklyn,Flatlands,323.0,340,2025-11-10,1.0,0.32,0.32
Bronx,Spuyten Duyvil,262.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,180.0,316,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,108.0,112,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,229.0,364,2025-11-10,0.0,0.0,0.0
Manhattan,Lower East Side,68.0,0,2025-11-10,0.0,0.0,0.0
Queens,Rego Park,235.0,364,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,125.0,234,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,160.0,337,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,246.0,123,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,160.0,146,2025-11-10,0.0,0.0,0.0
Bronx,Soundview,47.0,224,2025-11-10,0.0,0.0,0.0
Queens,Ditmars Steinway,115.0,255,2025-11-10,0.0,0.0,0.0
Brooklyn,South Slope,125.0,58,2025-11-10,0.0,0.0,0.0
Manhattan,East Village,205.0,235,2025-11-10,2.0,0.3,0.6
Manhattan,Financial District,143.0,32,2025-11-10,0.0,0.0,0.0
Manhattan,Lower East Side,140.0,305,2025-11-10,0.0,0.0,0.0
